OrderID,OrderDate,CustomerName,Region,ProductCategory,Revenue,Quantity,Status
ORD-01391,12-11-2023,Yash Agarwal,North,Furniture,2109.5,2,Active
ORD-02341,25-07-2024,Rohan Mehta,South,Office Supplies,0,10,Cancelled
ORD-02202,14-02-2024,Geeta Pandey,West,Office Supplies,2159.66,22,Active
ORD-01085,13-08-2023,Nikhil Desai,South,Electronics,0,4,Cancelled
ORD-02467,12-09-2023,Vivek Chopra,East,Office Supplies,1892.65,5,Active
ORD-02233,03-06-2024,Smita Patil,East,Office Supplies,3297.63,15,Active
ORD-02290,13-06-2024,Priya Patel,East,Electronics,2875.84,4,Active
ORD-01268,03-02-2023,Tarun Mukerjee,East,Furniture,17094.18,6,Active
ORD-01218,16-08-2024,Yash Agarwal,North,Office Supplies,2268.32,20,Active
ORD-01179,16-10-2024,Tarun Mukerjee,East,Electronics,35576.32,2,Active
ORD-01787,07-06-2023,Dev Mathur,East,Electronics,22362.66,3,Active
ORD-02197,03-10-2024,Dev Mathur,East,Furniture,13924.06,3,Active
ORD-01431,04-07-2024,Tara Saxena,East,Furniture,10312.01,8,Active
ORD-01566,18-08-2023,Meena Krishnan,North,Furniture,12915.51,5,Active
ORD-02332,22-10-2024,Kavya Nair,North,Electronics,13817.69,5,Active
ORD-01488,18-03-2023,Nidhi Bhatt,South,Furniture,12025.26,3,Active
ORD-01762,02-05-2024,Bhavna Dubey,South,Office Supplies,3275.26,18,Active
ORD-02239,08-08-2023,Yash Agarwal,West,Office Supplies,1978.44,25,Active
ORD-02084,22-04-2024,Rahul Verma,West,Furniture,13792.24,5,Active
ORD-02207,03-11-2024,Bhavna Dubey,South,Furniture,13097.01,7,Active
ORD-01741,17-08-2024,Sneha Gupta,East,Office Supplies,3023.35,6,Active
ORD-01739,22-12-2023,Rajesh Choudhury,South,Electronics,0,1,Cancelled
ORD-01679,19-03-2023,Rohan Mehta,South,Office Supplies,157.62,19,Active
ORD-01267,10-05-2023,Kavya Nair,North,Office Supplies,1313.83,13,Active
ORD-02131,21-06-2024,Meena Krishnan,North,Electronics,0,1,Returned
ORD-02399,19-01-2024,Geeta Pandey,West,Furniture,16943.04,6,Active
ORD-01036,17-07-2024,Sneha Gupta,North,Electronics,41745.42,2,Active
ORD-02371,22-01-2024,Neha Tiwari,North,Furniture,16384.99,4,Active
ORD-01199,04-11-2024,Nikhil Desai,East,Office Supplies,2680.31,30,Active
ORD-01229,25-03-2023,Nidhi Bhatt,South,Furniture,5791.1,7,Active
ORD-02438,29-04-2023,Ajay Rastogi,North,Furniture,17187.01,1,Active
ORD-01685,10-05-2024,Smita Patil,West,Electronics,3578.46,3,Active
ORD-02435,07-09-2024,Kavya Nair,North,Furniture,16409.96,7,Active
ORD-02007,03-01-2024,Nikhil Desai,South,Electronics,2218.58,5,Active
ORD-01517,22-12-2024,Rajesh Choudhury,South,Furniture,5641.24,3,Active
ORD-01379,14-10-2024,Ananya Sharma,North,Electronics,22893.74,4,Active
ORD-01883,23-09-2023,Asha Kulkarni,South,Office Supplies,1270.79,5,Active
ORD-01207,05-08-2023,Pooja Iyer,North,Furniture,6107.77,1,Active
ORD-02243,03-02-2023,Deepa Pillai,East,Furniture,16614.04,2,Active
ORD-01574,14-07-2023,Gaurav Mishra,South,Electronics,0,4,Cancelled
ORD-01967,02-02-2024,Gaurav Mishra,South,Furniture,17214.22,5,Active
ORD-01585,15-03-2024,Rajesh Choudhury,South,Furniture,7084.7,1,Active
ORD-01435,31-08-2023,Aakash Bhat,South,Office Supplies,0,28,Cancelled
ORD-01659,15-03-2023,Amit Kumar,East,Electronics,4668.42,1,Active
ORD-02353,11-08-2024,Vivek Chopra,West,Office Supplies,2522.86,15,Active
ORD-01113,17-05-2024,Sneha Gupta,East,Office Supplies,1030.97,16,Active
ORD-01002,12-07-2024,Arjun Reddy,South,Electronics,2117.04,2,Active
ORD-01084,02-11-2023,Divya Kaur,North,Furniture,9826.5,4,Active
ORD-01373,14-05-2024,Rohan Mehta,West,Electronics,1539.3,3,Active
ORD-01098,19-03-2024,Harsh Shah,West,Furniture,12819.36,7,Active
ORD-01656,14-02-2023,Tara Saxena,East,Electronics,14957.82,1,Active
ORD-01506,11-07-2024,Geeta Pandey,West,Office Supplies,1783.26,13,Active
ORD-01857,25-01-2024,Lakshmi Venkat,North,Office Supplies,2023.17,18,Active
ORD-01719,29-06-2023,Geeta Pandey,West,Electronics,38395.09,5,Active
ORD-01575,03-01-2024,Varun Naik,North,Electronics,37956.23,5,Active
ORD-01745,04-10-2023,Suresh Rao,West,Furniture,3770.32,3,Active
ORD-01552,28-05-2023,Sarita Bansal,West,Office Supplies,1435.93,13,Active
ORD-01226,20-06-2024,Asha Kulkarni,South,Furniture,6899.48,5,Active
ORD-01624,26-10-2023,Padma Subramaniam,West,Office Supplies,416.81,29,Active
ORD-01106,29-10-2023,Riya Malhotra,East,Electronics,14334.31,5,Active
ORD-02319,30-09-2024,Kiran Nambiar,West,Electronics,6037.4,2,Active
ORD-01875,30-10-2024,Smita Patil,North,Office Supplies,2044.42,20,Active
ORD-02045,06-12-2024,Rahul Verma,West,Electronics,6962.51,5,Active
ORD-01126,08-05-2023,Bhavna Dubey,South,Office Supplies,1438.65,9,Active
ORD-01982,13-02-2023,Rajesh Choudhury,South,Office Supplies,0,15,Cancelled
ORD-01873,23-03-2023,Tarun Mukerjee,East,Electronics,39791.82,3,Active
ORD-01689,24-08-2024,Kavya Nair,North,Furniture,17516.33,4,Active
ORD-01455,24-11-2024,Amit Kumar,North,Office Supplies,2292.57,15,Active
ORD-01474,07-06-2024,Harsh Shah,South,Furniture,3084.39,2,Active
ORD-02298,05-11-2023,Sarita Bansal,West,Electronics,5300.78,1,Active
ORD-02434,10-10-2024,Geeta Pandey,West,Office Supplies,1198.16,8,Active
ORD-01628,06-04-2024,Bhavna Dubey,South,Office Supplies,514.49,16,Active
ORD-02076,06-11-2024,Varun Naik,North,Furniture,2404.92,5,Active
ORD-01835,01-11-2024,Ananya Sharma,East,Office Supplies,2989.69,22,Active
ORD-01779,12-09-2023,Divya Kaur,North,Furniture,4674.77,1,Active
ORD-01105,04-09-2023,Manish Srivastava,East,Furniture,8232.69,1,Active
ORD-01187,16-02-2024,Kiran Nambiar,West,Furniture,12909.5,8,Active
ORD-01409,24-10-2024,Sarita Bansal,West,Furniture,17393.19,7,Active
ORD-02263,04-05-2023,Vikram Singh,West,Office Supplies,2071.8,16,Active
ORD-01037,21-02-2024,Geeta Pandey,West,Furniture,16273.24,3,Active
ORD-01874,05-10-2024,Padma Subramaniam,West,Electronics,2962.21,2,Active
ORD-01300,10-04-2023,Rajesh Choudhury,South,Furniture,0,6,Returned
ORD-01394,13-01-2023,Tara Saxena,East,Electronics,32838.1,5,Active
ORD-01561,01-02-2023,Suresh Rao,West,Office Supplies,1589.06,28,Active
ORD-01079,11-10-2023,Asha Kulkarni,South,Electronics,0,1,Cancelled
ORD-01822,08-08-2024,Vikram Singh,West,Furniture,0,7,Returned
ORD-01271,24-09-2023,Yash Agarwal,North,Office Supplies,1035.24,30,Active
ORD-01247,09-08-2023,Amit Kumar,South,Office Supplies,2150.64,14,Active
ORD-01470,13-11-2023,Sanjay Joshi,West,Office Supplies,523.38,1,Active
ORD-01305,01-05-2024,Rohan Mehta,South,Office Supplies,428.14,14,Active
ORD-02300,05-09-2024,Sarita Bansal,West,Furniture,14374.41,2,Active
ORD-02289,18-03-2024,Sunita Menon,East,Office Supplies,1838.12,16,Active
ORD-02211,25-09-2023,Smita Patil,East,Electronics,37395.33,5,Active
ORD-01387,01-12-2023,Rohan Mehta,South,Furniture,8983.68,6,Active
ORD-01372,10-01-2023,Aakash Bhat,South,Furniture,1369.97,8,Active
ORD-02252,16-02-2023,Yash Agarwal,North,Office Supplies,0,6,Cancelled
ORD-02029,12-07-2023,Bhavna Dubey,South,Furniture,16193.64,5,Active
ORD-02485,29-05-2024,Tara Saxena,East,Furniture,9514.53,4,Active
ORD-01212,07-12-2024,Harsh Shah,West,Electronics,11554.59,5,Active
ORD-02447,13-06-2023,Rohan Mehta,South,Furniture,7777.14,8,Active
ORD-01971,20-01-2023,Geeta Pandey,West,Office Supplies,0,2,Cancelled
ORD-01407,04-03-2024,Dev Mathur,East,Office Supplies,3139.48,18,Active
ORD-02495,01-05-2023,Tara Saxena,East,Furniture,0,1,Cancelled
ORD-02365,17-11-2024,Bhavna Dubey,South,Electronics,0,2,Cancelled
ORD-01507,04-07-2023,Rohan Mehta,South,Electronics,2095.21,3,Active
ORD-02436,19-10-2024,Padma Subramaniam,West,Furniture,14609.52,4,Active
ORD-01540,08-07-2024,Sunita Menon,East,Office Supplies,834.92,2,Active
ORD-01236,24-03-2024,Priya Patel,East,Office Supplies,2532.57,15,Active
ORD-01576,28-10-2023,Sneha Gupta,East,Office Supplies,942.35,26,Active
ORD-01511,15-12-2024,Smita Patil,East,Electronics,31892.62,3,Active
ORD-01383,28-05-2023,Rajesh Choudhury,South,Furniture,3175.37,4,Active
ORD-02048,12-10-2023,Neha Tiwari,West,Office Supplies,2366.87,3,Active
ORD-01313,10-05-2024,Neha Tiwari,North,Furniture,10178.13,4,Active
ORD-02265,21-02-2024,Kavya Nair,North,Furniture,11513.68,1,Active
ORD-01508,28-04-2024,Asha Kulkarni,South,Office Supplies,3498.64,6,Active
ORD-01879,24-01-2024,Kavya Nair,North,Office Supplies,273.99,16,Active
ORD-01170,26-01-2024,Harsh Shah,West,Electronics,21639.28,5,Active
ORD-01996,01-04-2023,Vivek Chopra,West,Electronics,25450.8,2,Active
ORD-01578,06-12-2023,Harsh Shah,West,Furniture,8508.56,2,Active
ORD-01593,17-10-2024,Meena Krishnan,North,Office Supplies,217.63,2,Active
ORD-01984,25-05-2023,Geeta Pandey,West,Furniture,16357.07,1,Active
ORD-01890,18-07-2023,Gaurav Mishra,South,Office Supplies,1702.92,16,Active
ORD-01017,20-05-2024,Arjun Reddy,South,Electronics,0,2,Cancelled
ORD-02223,11-01-2023,Asha Kulkarni,South,Electronics,0,4,Returned
ORD-01880,05-05-2023,Nikhil Desai,South,Furniture,9586.24,4,Active
ORD-01701,02-09-2024,Nidhi Bhatt,West,Furniture,2640.17,1,Active
ORD-02390,13-03-2023,Neha Tiwari,South,Electronics,6349.8,2,Active
ORD-01107,29-04-2024,Padma Subramaniam,West,Furniture,17940.38,6,Active
ORD-01485,01-09-2023,Sunita Menon,East,Electronics,0,2,Cancelled
ORD-02402,23-12-2023,Varun Naik,North,Office Supplies,2425.29,23,Active
ORD-01028,13-06-2024,Yash Agarwal,North,Electronics,3629.94,1,Active
ORD-02025,17-08-2024,Aakash Bhat,South,Electronics,14964.5,3,Active
ORD-01705,15-01-2024,Priya Patel,East,Furniture,0,8,Returned
ORD-01319,21-02-2023,Asha Kulkarni,South,Electronics,3120.11,4,Active
ORD-01259,24-10-2024,Neha Tiwari,North,Electronics,39068.28,3,Active
ORD-01044,29-07-2023,Lakshmi Venkat,North,Furniture,2616.55,5,Active
ORD-01221,28-02-2023,Harsh Shah,West,Electronics,29294.26,1,Active
ORD-01225,28-03-2023,Varun Naik,North,Electronics,11750.27,4,Active
ORD-01270,27-04-2023,Rohan Mehta,South,Furniture,9464.09,2,Active
ORD-01797,02-07-2023,Priya Patel,East,Furniture,3691.61,1,Active
ORD-02487,23-03-2023,Kavya Nair,North,Electronics,8098,1,Active
ORD-02028,27-09-2024,Harsh Shah,West,Office Supplies,2840.35,29,Active
ORD-01819,09-11-2023,Asha Kulkarni,South,Furniture,9192.51,4,Active
ORD-01666,02-11-2023,Harsh Shah,West,Electronics,25265.77,5,Active
ORD-01261,11-07-2023,Geeta Pandey,West,Furniture,16660.3,5,Active
ORD-02463,08-05-2023,Aakash Bhat,South,Electronics,0,5,Cancelled
